SN	NW	WORD	word_len
278	21	son	3
278	22	Reverend	8
278	23	James	5
278	24	Smith	5
278	25	Bush.	5
279	1	He	2
279	2	was	3
279	3	the	3
279	4	son	3
279	5	of	2
279	6	a	1
279	7	blacksmith	10
279	8	Timothy	7
279	9	Bush,	5
279	10	Jr.	3
279	11	and	3
279	12	Lydia	5
279	13	Newcomb	7
279	14	and	3
279	15	was	3
279	16	born	4
279	17	in	2
279	18	Penfield,	9
279	19	Monroe	6
279	20	Co.,	4
279	21	New	3
279	22	York	4
279	23	on	2
279	24	January	7
279	25	28,	3
279	26	1797.	5
280	1	He	2
280	2	was	3
280	3	a	1
280	4	participant	11
280	5	in	2
280	6	the	3
280	7	Underground	11
280	8	Railroad,	9
280	9	and	3
280	10	even	4
280	11	petitioned	10
280	12	the	3
280	13	New	3
280	14	York	4
280	15	state	5
280	16	Legislature	11
280	17	to	2
280	18	secede	6
280	19	from	4
280	20	the	3
280	21	Union	5
280	22	in	2
280	23	a	1
280	24	protest	7
280	25	against	7
280	26	slavery.	8
281	1	Eventually	10
281	2	Obadiah,	8
281	3	Henry	5
281	4	and	3
281	5	possibly	8
281	6	another	7
281	7	brother	7
281	8	or	2
281	9	two	3
281	10	went	4
281	11	off	3
281	12	to	2
281	13	find	4
281	14	their	5
281	15	fortunes	8
281	16	in	2
281	17	the	3
281	18	California	10
281	19	Gold	4
281	20	Rush	4
281	21	of	2
281	22	1849.	5
282	1	Robert	6
282	2	Henry	5
282	3	Dee	3
282	4	(born	5
282	5	May	3
282	6	18,	3
282	7	1933	4
282	8	in	2
282	9	Quincy,	7
282	10	Massachusetts)	14
282	11	is	2
282	12	a	1
282	13	former	6
282	14	three-sport	11
282	15	letterman	9
282	16	at	2
282	17	Holy	4
282	18	Cross	5
282	19	College	7
282	20	who	3
282	21	was	3
282	22	one	3
282	23	of	2
282	24	the	3
282	25	first	5
282	26	players	7
282	27	signed	6
282	28	by	2
282	29	the	3
282	30	Boston	6
282	31	Patriots	8
282	32	in	2
282	33	1960.	5
283	1	Another	7
283	2	example	7
283	3	of	2
283	4	a	1
283	5	player	6
283	6	misjudged	9
283	7	by	2
283	8	the	3
283	9	NFL,	4
283	10	he	2
283	11	became	6
283	12	an	2
283	13	ironman	7
283	14	of	2
283	15	the	3
283	16	American	8
283	17	Football	8
283	18	League	6
283	19	who	3
283	20	never	5
283	21	missed	6
283	22	a	1
283	23	game	4
283	24	during	6
283	25	his	3
283	26	career,	7
283	27	starting	8
283	28	112	3
283	29	consecutive	11
283	30	games.	6
284	1	He	2
284	2	was	3
284	3	voted	5
284	4	to	2
284	5	five	4
284	6	American	8
284	7	Football	8
284	8	League	6
284	9	All-Star	8
284	10	teams	5
284	11	(1961,	6
284	12	1963-65).	9
285	1	Joseph	6
285	2	H.	2
285	3	Ball	4
285	4	(November	9
285	5	3,	2
285	6	1905	4
285	7	-	1
285	8	December	8
285	9	18,	3
285	10	1993)	5
285	11	was	3
285	12	an	2
285	13	American	8
285	14	politician.	11
286	1	He	2
286	2	served	6
286	3	in	2
286	4	the	3
286	5	United	6
286	6	States	6
286	7	Senate	6
286	8	as	2
286	9	a	1
286	10	Republican	10
286	11	from	4
286	12	Minnesota.	10
287	1	He	2
287	2	was	3
287	3	first	5
287	4	appointed	9
287	5	to	2
287	6	fill	4
287	7	the	3
287	8	Senate	6
287	9	seat	4
287	10	of	2
287	11	Ernest	6
287	12	Lundeen	7
287	13	who	3
287	14	had	3
287	15	died	4
287	16	in	2
287	17	office.	7
288	1	He	2
288	2	lost	4
288	3	his	3
288	4	reelection	10
288	5	bid	3
288	6	in	2
288	7	1948	4
288	8	to	2
288	9	Hubert	6
288	10	H.	2
288	11	Humphrey.	9
289	1	Ball	4
289	2	died	4
289	3	in	2
289	4	Chevy	5
289	5	Chase,	6
289	6	Maryland.	9
290	1	Raymond	7
290	2	Arrieta	7
290	3	(born	5
290	4	March	5
290	5	26,	3
290	6	1965	4
290	7	in	2
290	8	San	3
290	9	Juan,	5
290	10	Puerto	6
290	11	Rico)	5
290	12	is	2
290	13	considered	10
290	14	by	2
290	15	many	4
290	16	to	2
290	17	be	2
290	18	one	3
290	19	of	2
290	20	Puerto	6
290	21	Rico's	6
290	22	greatest	8
290	23	comedians.	10
291	1	After	5
291	2	Raymond	7
291	3	graduated	9
291	4	from	4
291	5	high	4
291	6	school,	7
291	7	he	2
291	8	enrolled	8
291	9	in	2
291	10	the	3
291	11	"""Universidad"	12
291	12	del	3
291	13	Sagrado	7
291	14	"Corazon"""	8
291	15	(University	11
291	16	of	2
291	17	the	3
291	18	Sacred	6
291	19	Heart)	6
291	20	of	2
291	21	San	3
291	22	Juan,	5
291	23	where	5
291	24	he	2
291	25	earned	6
291	26	a	1
291	27	Bachelors	9
291	28	Degree	6
291	29	in	2
291	30	"""Radio"	6
291	31	and	3
291	32	Television	10
291	33	"Production""."	12
292	1	Matthew	7
292	2	Parker	6
292	3	(August	7
292	4	6,	2
292	5	1504	4
292	6	-	1
292	7	May	3
292	8	17,	3
292	9	1575)	5
292	10	was	3
292	11	Archbishop	10
292	12	of	2
292	13	Canterbury	10
292	14	from	4
292	15	1559.	5
293	1	The	3
293	2	eldest	6
293	3	son	3
293	4	of	2
293	5	William	7
293	6	Parker,	7
293	7	he	2
293	8	was	3
293	9	born	4
293	10	in	2
293	11	Norwich,	8
293	12	in	2
293	13	St.	3
293	14	Saviour's	9
293	15	parish.	7
294	1	Matthew	7
294	2	was	3
294	3	sent	4
294	4	in	2
294	5	1522	4
294	6	to	2
294	7	Corpus	6
294	8	Christi	7
294	9	College,	8
294	10	Cambridge,	10
294	11	where	5
294	12	he	2
294	13	is	2
294	14	said	4
294	15	to	2
294	16	have	4
294	17	been	4
294	18	contemporary	12
294	19	with	4
294	20	William	7
294	21	Cecil,	6
294	22	but	3
294	23	Cecil	5
294	24	was	3
294	25	only	4
294	26	two	3
294	27	years	5
294	28	old	3
294	29	at	2
294	30	the	3
294	31	time.	5
295	1	He	2
295	2	commenced	9
295	3	MA	2
295	4	in	2
295	5	1528,	5
295	6	and	3
295	7	was	3
295	8	one	3
295	9	of	2
295	10	the	3
295	11	Cambridge	9
295	12	scholars	8
295	13	whom	4
295	14	Thomas	6
295	15	Wolsey	6
295	16	wished	6
295	17	to	2
295	18	transplant	10
295	19	to	2
295	20	his	3
295	21	newly	5
295	22	founded	7
295	23	"""Cardinal"	9
295	24	"College"""	8
295	25	at	2
295	26	Oxford.	7
296	1	Adolf	5
296	2	Otto	4
296	3	Reinhold	8
296	4	Windaus	7
296	5	(December	9
296	6	25,	3
296	7	1876	4
296	8	-	1
296	9	June	4
296	10	9,	2
296	11	1959)	5
296	12	was	3
296	13	a	1
296	14	significant	11
296	15	German	6
296	16	chemist.	8
297	1	He	2
297	2	won	3
297	3	a	1
297	4	Nobel	5
297	5	Prize	5
297	6	in	2
297	7	Chemistry	9
297	8	in	2
297	9	1928.	5
298	1	Jack	4
298	2	Kerouac	7
298	3	(March	6
298	4	12,	3
298	5	1922	4
298	6	-	1
298	7	October	7
298	8	21,	3
298	9	1969)	5
298	10	was	3
298	11	an	2
298	12	American	8
298	13	novelist,	9
298	14	writer,	7
298	15	poet,	5
298	16	artist,	7
298	17	and	3
298	18	part	4
298	19	of	2
298	20	the	3
298	21	Beat	4
298	22	Generation.	11
299	1	During	6
299	2	Kerouac's	9
299	3	time	4
299	4	at	2
299	5	Columbia	8
299	6	University,	11
299	7	Burroughs	9
299	8	and	3
299	9	Kerouac	7
299	10	got	3
299	11	into	4
299	12	trouble	7
299	13	with	4
299	14	the	3
299	15	law	3
299	16	for	3
299	17	failing	7
299	18	to	2
299	19	report	6
299	20	a	1
299	21	murder;	7
299	22	this	4
299	23	incident	8
299	24	formed	6
299	25	the	3
299	26	basis	5
299	27	of	2
299	28	a	1
299	29	mystery	7
299	30	novel	5
299	31	the	3
299	32	two	3
299	33	collaborated	12
299	34	on	2
299	35	in	2
299	36	1945	4
299	37	entitled	8
299	38	And	3
299	39	the	3
299	40	Hippos	6
299	41	Were	4
299	42	Boiled	6
299	43	in	2
299	44	Their	5
299	45	Tanks	5
299	46	(the	4
299	47	novel	5
299	48	was	3
299	49	never	5
299	50	published,	10
299	51	although	8
299	52	an	2
299	53	excerpt	7
299	54	from	4
299	55	the	3
299	56	manuscript	10
299	57	would	5
299	58	be	2
299	59	included	8
299	60	in	2
299	61	the	3
299	62	Burroughs	9
299	63	compilation	11
299	64	Word	4
299	65	Virus).	7
300	1	In	2
300	2	between	7
300	3	his	3
300	4	sea	3
300	5	voyages,	8
300	6	Kerouac	7
300	7	stayed	6
300	8	in	2
300	9	New	3
300	10	York	4
300	11	with	4
300	12	friends	7
300	13	from	4
300	14	Fordham.	8
