SN	NW	WORD	word_len
318	20	and	3
318	21	Kennedy	7
318	22	ran	3
318	23	for	3
318	24	that	4
318	25	seat,	5
318	26	beating	7
318	27	his	3
318	28	Republican	10
318	29	opponent	8
318	30	by	2
318	31	a	1
318	32	large	5
318	33	margin.	7
319	1	He	2
319	2	was	3
319	3	reelected	9
319	4	twice,	6
319	5	but	3
319	6	had	3
319	7	a	1
319	8	mixed	5
319	9	voting	6
319	10	record,	7
319	11	often	5
319	12	diverging	9
319	13	from	4
319	14	President	9
319	15	Harry	5
319	16	S.	2
319	17	Truman	6
319	18	and	3
319	19	the	3
319	20	rest	4
319	21	of	2
319	22	the	3
319	23	Democratic	10
319	24	Party.	6
320	1	In	2
320	2	the	3
320	3	spring	6
320	4	of	2
320	5	1941,	5
320	6	Kennedy	7
320	7	volunteered	11
320	8	for	3
320	9	the	3
320	10	U.S.	4
320	11	Army,	5
320	12	but	3
320	13	was	3
320	14	rejected,	9
320	15	mainly	6
320	16	because	7
320	17	of	2
320	18	his	3
320	19	troublesome	11
320	20	back.	5
321	1	However,	8
321	2	the	3
321	3	U.S.	4
321	4	Navy	4
321	5	accepted	8
321	6	him	3
321	7	in	2
321	8	September	9
321	9	of	2
321	10	that	4
321	11	year.	5
322	1	He	2
322	2	participated	12
322	3	in	2
322	4	various	7
322	5	commands	8
322	6	in	2
322	7	the	3
322	8	Pacific	7
322	9	Theater	7
322	10	and	3
322	11	earned	6
322	12	the	3
322	13	rank	4
322	14	of	2
322	15	lieutenant,	11
322	16	commanding	10
322	17	a	1
322	18	patrol	6
322	19	torpedo	7
322	20	boat	4
322	21	or	2
322	22	PT	2
322	23	boat.	5
323	1	George	6
323	2	David	5
323	3	Birkhoff	8
323	4	(21	3
323	5	March	5
323	6	1884	4
323	7	-	1
323	8	12	2
323	9	November	8
323	10	1944)	5
323	11	was	3
323	12	an	2
323	13	American	8
323	14	mathematician,	14
323	15	and	3
323	16	one	3
323	17	of	2
323	18	the	3
323	19	most	4
323	20	important	9
323	21	leaders	7
323	22	in	2
323	23	mathematics	11
323	24	in	2
323	25	the	3
323	26	USA	3
323	27	in	2
323	28	his	3
323	29	generation.	11
324	1	He	2
324	2	was	3
324	3	born	4
324	4	in	2
324	5	Overisel,	9
324	6	Michigan.	9
325	1	In	2
325	2	1923	4
325	3	he	2
325	4	was	3
325	5	awarded	7
325	6	the	3
325	7	inaugural	9
325	8	Bôcher	6
325	9	Memorial	8
325	10	Prize	5
325	11	by	2
325	12	the	3
325	13	American	8
325	14	Mathematical	12
325	15	Society.	8
326	1	The	3
326	2	mathematician	13
326	3	Garrett	7
326	4	Birkhoff	8
326	5	(1911-1996)	11
326	6	was	3
326	7	his	3
326	8	son.	4
327	1	Webster	7
327	2	English	7
327	3	Young	5
327	4	(December	9
327	5	3,	2
327	6	1932	4
327	7	-	1
327	8	December	8
327	9	13,	3
327	10	2003)	5
327	11	was	3
327	12	an	2
327	13	American	8
327	14	jazz	4
327	15	trumpeter	9
327	16	and	3
327	17	cornetist.	10
328	1	He	2
328	2	was	3
328	3	noted	5
328	4	for	3
328	5	his	3
328	6	lyrical	7
328	7	playing,	8
328	8	and	3
328	9	performed	9
328	10	with	4
328	11	John	4
328	12	Coltrane,	9
328	13	Dexter	6
328	14	Gordon,	7
328	15	Hampton	7
328	16	Hawes,	6
328	17	Jackie	6
328	18	McLean,	7
328	19	and	3
328	20	Ike	3
328	21	and	3
328	22	Tina	4
328	23	Turner,	7
328	24	among	5
328	25	others.	7
329	1	He	2
329	2	later	5
329	3	became	6
329	4	an	2
329	5	educator,	9
329	6	teaching	8
329	7	music	5
329	8	theory	6
329	9	at	2
329	10	the	3
329	11	University	10
329	12	of	2
329	13	the	3
329	14	District	8
329	15	of	2
329	16	Columbia;	9
329	17	he	2
329	18	was	3
329	19	also	4
329	20	director	8
329	21	of	2
329	22	the	3
329	23	District	8
329	24	of	2
329	25	Columbia	8
329	26	Music	5
329	27	Center	6
329	28	jazz	4
329	29	workshop	8
329	30	band.	5
330	1	John	4
330	2	Ellis	5
330	3	"""Jeb"""	5
330	4	Bush	4
330	5	(born	5
330	6	February	8
330	7	11,	3
330	8	1953),	6
330	9	a	1
330	10	Republican,	11
330	11	is	2
330	12	the	3
330	13	forty-third	11
330	14	and	3
330	15	current	7
330	16	Governor	8
330	17	of	2
330	18	Florida.	8
331	1	He	2
331	2	is	2
331	3	a	1
331	4	prominent	9
331	5	member	6
331	6	of	2
331	7	the	3
331	8	Bush	4
331	9	family,	7
331	10	the	3
331	11	younger	7
331	12	brother	7
331	13	of	2
331	14	President	9
331	15	George	6
331	16	W.	2
331	17	Bush	4
331	18	and	3
331	19	the	3
331	20	second	6
331	21	son	3
331	22	of	2
331	23	former	6
331	24	President	9
331	25	George	6
331	26	H.	2
331	27	W.	2
331	28	Bush	4
331	29	and	3
331	30	Barbara	7
331	31	Bush.	5
332	1	After	5
332	2	earning	7
332	3	his	3
332	4	degree,	7
332	5	Bush	4
332	6	went	4
332	7	to	2
332	8	work	4
332	9	in	2
332	10	an	2
332	11	entry	5
332	12	level	5
332	13	position	8
332	14	in	2
332	15	the	3
332	16	international	13
332	17	division	8
332	18	of	2
332	19	Texas	5
332	20	Commerce	8
332	21	Bank,	5
332	22	which	5
332	23	was	3
332	24	run	3
332	25	by	2
332	26	Ben	3
332	27	Love.	5
333	1	Following	9
333	2	the	3
333	3	1980	4
333	4	presidential	12
333	5	election,	9
333	6	Bush	4
333	7	and	3
333	8	his	3
333	9	family	6
333	10	moved	5
333	11	to	2
333	12	Miami-Dade	10
333	13	County,	7
333	14	Florida.	8
334	1	He	2
334	2	took	4
334	3	a	1
334	4	job	3
334	5	in	2
334	6	real	4
334	7	estate	6
334	8	with	4
334	9	Armando	7
334	10	Codina,	7
334	11	a	1
334	12	32-year-old	11
334	13	Cuban	5
334	14	immigrant	9
334	15	and	3
334	16	self-made	9
334	17	American	8
334	18	millionaire.	12
335	1	Bush	4
335	2	co-founded	10
335	3	the	3
335	4	first	5
335	5	charter	7
335	6	school	6
335	7	in	2
335	8	the	3
335	9	State	5
335	10	of	2
335	11	Florida:	8
335	12	Liberty	7
335	13	City	4
335	14	Charter	7
335	15	School,	7
335	16	a	1
335	17	grades	6
335	18	K-6	3
335	19	elementary	10
335	20	school.	7
336	1	[4]	3
336	2	Situated	8
336	3	in	2
336	4	Liberty	7
336	5	City,	5
336	6	Dade	4
336	7	County,	7
336	8	the	3
336	9	school	6
336	10	is	2
336	11	located	7
336	12	just	4
336	13	outside	7
336	14	of	2
336	15	greater	7
336	16	Miami,	6
336	17	in	2
336	18	an	2
336	19	area	4
336	20	plagued	7
336	21	by	2
336	22	poverty.	8
337	1	The	3
337	2	co-founder,	11
337	3	working	7
337	4	alongside	9
337	5	Bush	4
337	6	as	2
337	7	a	1
337	8	partner,	8
337	9	was	3
337	10	T.	2
337	11	Williard	8
337	12	Fair,	5
337	13	a	1
337	14	well-known	10
337	15	local	5
337	16	black	5
337	17	activist	8
337	18	and	3
337	19	head	4
337	20	of	2
337	21	the	3
337	22	Greater	7
337	23	Miami	5
337	24	Urban	5
337	25	League.	7
338	1	Governor	8
338	2	Buddy	5
338	3	MacKay	6
338	4	(55%	4
338	5	to	2
338	6	45%)	4
338	7	to	2
338	8	become	6
338	9	governor,	9
338	10	after	5
338	11	courting	8
338	12	moderate	8
338	13	voters	6
338	14	and	3
338	15	Hispanics.	10
339	1	He	2
339	2	then	4
339	3	enrolled	8
339	4	at	2
339	5	Phillips	8
339	6	Andover,	8
339	7	a	1
339	8	private	7
339	9	boarding	8
339	10	school	6
339	11	in	2
339	12	Massachusetts	13
339	13	already	7
339	14	attended	8
339	15	by	2
339	16	his	3
339	17	brother	7
339	18	George.	7
340	1	At	2
340	2	the	3
340	3	urging	6
340	4	of	2
340	5	his	3
340	6	wife,	5
340	7	Columba,	8
340	8	a	1
340	9	devout	6
340	10	Mexican	7
340	11	Catholic,	9
340	12	the	3
340	13	Protestant	10
340	14	Bush	4
340	15	became	6
340	16	a	1
340	17	Roman	5
340	18	Catholic.	9
341	1	Bush	4
341	2	attended	8
341	3	the	3
341	4	University	10
341	5	of	2
341	6	Texas	5
341	7	at	2
341	8	Austin,	7
341	9	where	5
341	10	he	2
341	11	graduated	9
341	12	Phi	3
341	13	Beta	4
341	14	Kappa	5
341	15	with	4
341	16	a	1
341	17	Bachelor's	10
341	18	degree	6
341	19	in	2
341	20	Latin	5
341	21	American	8
341	22	Studies	7
341	23	in	2
341	24	1973,	5
341	25	taking	6
341	26	only	4
341	27	two	3
341	28	and	3
341	29	a	1
341	30	half	4
341	31	years	5
341	32	to	2
341	33	complete	8
341	34	his	3
341	35	work,	5
341	36	and	3
341	37	obtaining	9
341	38	generally	9
341	39	excellent	9
341	40	grades.	7
342	1	He	2
342	2	regularly	9
342	3	delivers	8
342	4	speeches	8
342	5	in	2
342	6	both	4
342	7	English	7
342	8	and	3
342	9	Spanish	7
342	10	due	3
342	11	to	2
342	12	the	3
342	13	large	5
342	14	number	6
342	15	of	2
342	16	Spanish	7
342	17	speaking	8
342	18	residents	9
342	19	of	2
342	20	Florida.	8
343	1	Their	5
343	2	three	5
343	3	children,	9
343	4	now	3
343	5	grown,	6
343	6	are	3
343	7	George	6
343	8	P.	2
343	9	(recently	9
343	10	married),	9
343	11	John	4
343	12	E.	2
343	13	"""Jeb"""	5
343	14	Bush	4
343	15	Jr.	3
343	16	and	3
343	17	Noelle.	7
344	1	In	2
344	2	November	8
344	3	1977	4
344	4	he	2
344	5	was	3
344	6	sent	4
344	7	to	2
344	8	the	3
344	9	Venezuelan	10
344	10	capital	7
344	11	of	2
344	12	Caracas,	8
344	13	in	2
344	14	South	5
344	15	America,	8
344	16	to	2
344	17	open	4
344	18	a	1
344	19	new	3
344	20	operation	9
344	21	for	3
344	22	the	3
344	23	bank.	5
345	1	When	4
345	2	Bush	4
345	3	was	3
345	4	six	3
345	5	years	5
345	6	old,	4
345	7	the	3
345	8	family	6
345	9	moved	5
345	10	to	2
345	11	Houston,	8
345	12	Texas.	6
346	1	Bush	4
346	2	stayed	6
346	3	in	2
346	4	Houston	7
346	5	with	4
346	6	another	7
346	7	family	6
346	8	to	2
346	9	finish	6
346	10	the	3
346	11	school	6
346	12	year,	5
346	13	and	3
346	14	spent	5
346	15	most	4
346	16	summers	7
346	17	and	3
346	18	holidays	8
346	19	at	2
346	20	the	3
346	21	family	6
346	22	estate,	7
346	23	known	5
346	24	as	2
346	25	the	3
346	26	Bush	4
346	27	Compound.	9
347	1	When	4
347	2	Bush	4
347	3	was	3
347	4	seventeen,	10
347	5	he	2
347	6	went	4
347	7	to	2
347	8	Leon,	5
347	9	Mexico,	7
347	10	as	2
347	11	part	4
347	12	of	2
347	13	his	3
347	14	school's	8
347	15	student	7
347	16	exchange	8
347	17	program.	8
348	1	While	5
348	2	attending	9
348	3	a	1
348	4	motorcycle	10
348	5	race,	5
348	6	he	2
348	7	met	3
348	8	a	1
348	9	local	5
348	10	girl	4
348	11	named	5
348	12	Columba	7
348	13	Garnica	7
348	14	Gallo,	6
348	15	whom	4
348	16	he	2
348	17	eventually	10
348	18	married.	8
349	1	Jeb	3
349	2	Bush	4
349	3	was	3
349	4	born	4
349	5	in	2
349	6	Midland,	8
349	7	Texas,	6
349	8	where	5
349	9	his	3
349	10	father	6
349	11	was	3
349	12	running	7
349	13	an	2
349	14	oil	3
349	15	drilling	8
349	16	company.	8
